uri1	AGROVOC LABELS	match	GEMET LABELS	uri2	
http://aims.fao.org/aos/agrovoc/c_6180	Primary sector	http://www.w3.org/2004/02/skos/mapping#exactMatch	primary sector	http://www.eionet.europa.eu/gemet/concept/6619	
http://aims.fao.org/aos/agrovoc/c_6195	processing	http://www.w3.org/2004/02/skos/mapping#exactMatch	processing	http://www.eionet.europa.eu/gemet/concept/6650	
http://aims.fao.org/aos/agrovoc/c_6210	Productivity	http://www.w3.org/2004/02/skos/mapping#exactMatch	productivity	http://www.eionet.europa.eu/gemet/concept/6670	
http://aims.fao.org/aos/agrovoc/c_17206	Profit	http://www.w3.org/2004/02/skos/mapping#exactMatch	profit	http://www.eionet.europa.eu/gemet/concept/6678	
http://aims.fao.org/aos/agrovoc/c_6244	Protected species	http://www.w3.org/2004/02/skos/mapping#exactMatch	protected species	http://www.eionet.europa.eu/gemet/concept/6746	
http://aims.fao.org/aos/agrovoc/c_6256	Protein products	http://www.w3.org/2004/02/skos/mapping#exactMatch	protein product	http://www.eionet.europa.eu/gemet/concept/13198	
http://aims.fao.org/aos/agrovoc/c_6259	proteins	http://www.w3.org/2004/02/skos/mapping#exactMatch	protein	http://www.eionet.europa.eu/gemet/concept/6755	
http://aims.fao.org/aos/agrovoc/c_6274	Pruning	http://www.w3.org/2004/02/skos/mapping#exactMatch	pruning	http://www.eionet.europa.eu/gemet/concept/10691	
http://aims.fao.org/aos/agrovoc/c_6346	Public expenditure	http://www.w3.org/2004/02/skos/mapping#exactMatch	public expenditure	http://www.eionet.europa.eu/gemet/concept/11039	
http://aims.fao.org/aos/agrovoc/c_6347	public finance	http://www.w3.org/2004/02/skos/mapping#exactMatch	public finance	http://www.eionet.europa.eu/gemet/concept/6793	
http://aims.fao.org/aos/agrovoc/c_6349	public health	http://www.w3.org/2004/02/skos/mapping#exactMatch	public health	http://www.eionet.europa.eu/gemet/concept/6798	
http://aims.fao.org/aos/agrovoc/c_6351	Public parks	http://www.w3.org/2004/02/skos/mapping#exactMatch	public park	http://www.eionet.europa.eu/gemet/concept/6806	
http://aims.fao.org/aos/agrovoc/c_6352	public relations	http://www.w3.org/2004/02/skos/mapping#exactMatch	public relations	http://www.eionet.europa.eu/gemet/concept/14876	
http://aims.fao.org/aos/agrovoc/c_6353	Public services	http://www.w3.org/2004/02/skos/mapping#exactMatch	public service	http://www.eionet.europa.eu/gemet/concept/6817	
http://aims.fao.org/aos/agrovoc/c_6364	Pulp	http://www.w3.org/2004/02/skos/mapping#exactMatch	pulp	http://www.eionet.europa.eu/gemet/concept/6828	
http://aims.fao.org/aos/agrovoc/c_6377	Purification	http://www.w3.org/2004/02/skos/mapping#narrowMatch	purification	http://www.eionet.europa.eu/gemet/concept/6838	
http://aims.fao.org/aos/agrovoc/c_6401	quality controls	http://www.w3.org/2004/02/skos/mapping#exactMatch	quality control	http://www.eionet.europa.eu/gemet/concept/6860	
http://aims.fao.org/aos/agrovoc/c_6421	Radiation damage	http://www.w3.org/2004/02/skos/mapping#exactMatch	radiation damage	http://www.eionet.europa.eu/gemet/concept/6887	
http://aims.fao.org/aos/agrovoc/c_6422	Radiation	http://www.w3.org/2004/02/skos/mapping#exactMatch	radiation	http://www.eionet.europa.eu/gemet/concept/6884	
http://aims.fao.org/aos/agrovoc/c_6431	Radio	http://www.w3.org/2004/02/skos/mapping#exactMatch	radio	http://www.eionet.europa.eu/gemet/concept/6901	
http://aims.fao.org/aos/agrovoc/c_6425	Radioactive pollutants	http://www.w3.org/2004/02/skos/mapping#exactMatch	radioactive pollutant	http://www.eionet.europa.eu/gemet/concept/6915	
http://aims.fao.org/aos/agrovoc/c_6426	Radioactivity	http://www.w3.org/2004/02/skos/mapping#exactMatch	radioactivity	http://www.eionet.europa.eu/gemet/concept/6925	
http://aims.fao.org/aos/agrovoc/c_6434	Rail transport	http://www.w3.org/2004/02/skos/mapping#exactMatch	rail transport	http://www.eionet.europa.eu/gemet/concept/6941	
http://aims.fao.org/aos/agrovoc/c_6435	Rain	http://www.w3.org/2004/02/skos/mapping#exactMatch	rain	http://www.eionet.europa.eu/gemet/concept/6947	
http://aims.fao.org/aos/agrovoc/c_6477	recreation	http://www.w3.org/2004/02/skos/mapping#exactMatch	recreation	http://www.eionet.europa.eu/gemet/concept/7001	
http://aims.fao.org/aos/agrovoc/c_6478	Recycling	http://www.w3.org/2004/02/skos/mapping#exactMatch	recycling	http://www.eionet.europa.eu/gemet/concept/7015	
http://aims.fao.org/aos/agrovoc/c_6485	Refrigeration	http://www.w3.org/2004/02/skos/mapping#exactMatch	refrigeration	http://www.eionet.europa.eu/gemet/concept/7044	
http://aims.fao.org/aos/agrovoc/c_6488	Regional development	http://www.w3.org/2004/02/skos/mapping#exactMatch	regional development	http://www.eionet.europa.eu/gemet/concept/7066	
http://aims.fao.org/aos/agrovoc/c_6490	Regional planning	http://www.w3.org/2004/02/skos/mapping#exactMatch	regional planning	http://www.eionet.europa.eu/gemet/concept/7075	
http://aims.fao.org/aos/agrovoc/c_6491	registration	http://www.w3.org/2004/02/skos/mapping#exactMatch	registration	http://www.eionet.europa.eu/gemet/concept/7082	
http://aims.fao.org/aos/agrovoc/c_6493	Regulations	http://www.w3.org/2004/02/skos/mapping#exactMatch	regulation	http://www.eionet.europa.eu/gemet/concept/11514	
http://aims.fao.org/aos/agrovoc/c_6497	Religion	http://www.w3.org/2004/02/skos/mapping#exactMatch	religion	http://www.eionet.europa.eu/gemet/concept/7099	
http://aims.fao.org/aos/agrovoc/c_6498	Remote sensing	http://www.w3.org/2004/02/skos/mapping#exactMatch	remote sensing	http://www.eionet.europa.eu/gemet/concept/7102	
http://aims.fao.org/aos/agrovoc/c_6502	Renewable resources	http://www.w3.org/2004/02/skos/mapping#exactMatch	renewable resource	http://www.eionet.europa.eu/gemet/concept/7108	
http://aims.fao.org/aos/agrovoc/c_6513	research	http://www.w3.org/2004/02/skos/mapping#exactMatch	research	http://www.eionet.europa.eu/gemet/concept/7127	
http://aims.fao.org/aos/agrovoc/c_6523	Resource conservation	http://www.w3.org/2004/02/skos/mapping#exactMatch	resource conservation	http://www.eionet.europa.eu/gemet/concept/7170	
http://aims.fao.org/aos/agrovoc/c_6529	Respiratory diseases	http://www.w3.org/2004/02/skos/mapping#exactMatch	respiratory disease	http://www.eionet.europa.eu/gemet/concept/7179	
http://aims.fao.org/aos/agrovoc/c_6531	Respiratory system	http://www.w3.org/2004/02/skos/mapping#exactMatch	respiratory system	http://www.eionet.europa.eu/gemet/concept/7181	
http://aims.fao.org/aos/agrovoc/c_6599	Rice	http://www.w3.org/2004/02/skos/mapping#exactMatch	rice	http://www.eionet.europa.eu/gemet/concept/7214	
http://aims.fao.org/aos/agrovoc/c_6604	Right of access	http://www.w3.org/2004/02/skos/mapping#broadMatch	right of access	http://www.eionet.europa.eu/gemet/concept/11527	
http://aims.fao.org/aos/agrovoc/c_6612	risk	http://www.w3.org/2004/02/skos/mapping#exactMatch	risk	http://www.eionet.europa.eu/gemet/concept/7233	
http://aims.fao.org/aos/agrovoc/c_6620	Road transport	http://www.w3.org/2004/02/skos/mapping#exactMatch	road transport	http://www.eionet.europa.eu/gemet/concept/7296	
http://aims.fao.org/aos/agrovoc/c_6628	rock	http://www.w3.org/2004/02/skos/mapping#exactMatch	rock	http://www.eionet.europa.eu/gemet/concept/7298	
http://aims.fao.org/aos/agrovoc/c_6662	Crop rotation	http://www.w3.org/2004/02/skos/mapping#exactMatch	crop rotation	http://www.eionet.europa.eu/gemet/concept/1875	
http://aims.fao.org/aos/agrovoc/c_6678	Rubber	http://www.w3.org/2004/02/skos/mapping#broadMatch	rubber	http://www.eionet.europa.eu/gemet/concept/7324	
http://aims.fao.org/aos/agrovoc/c_6701	Rural development	http://www.w3.org/2004/02/skos/mapping#exactMatch	rural development	http://www.eionet.europa.eu/gemet/concept/11159	
http://aims.fao.org/aos/agrovoc/c_6702	Rural environment	http://www.w3.org/2004/02/skos/mapping#exactMatch	rural environment	http://www.eionet.europa.eu/gemet/concept/7348	
http://aims.fao.org/aos/agrovoc/c_6705	Rural population	http://www.w3.org/2004/02/skos/mapping#exactMatch	rural population	http://www.eionet.europa.eu/gemet/concept/7352	
http://aims.fao.org/aos/agrovoc/c_6732	safety	http://www.w3.org/2004/02/skos/mapping#exactMatch	safety	http://www.eionet.europa.eu/gemet/concept/7362	
http://aims.fao.org/aos/agrovoc/c_6743	Salamanders	http://www.w3.org/2004/02/skos/mapping#exactMatch	salamander	http://www.eionet.europa.eu/gemet/concept/7373	
http://aims.fao.org/aos/agrovoc/c_6757	Salmonella	http://www.w3.org/2004/02/skos/mapping#exactMatch	salmonella	http://www.eionet.europa.eu/gemet/concept/7384	
http://aims.fao.org/aos/agrovoc/c_6774	Sampling	http://www.w3.org/2004/02/skos/mapping#exactMatch	sampling	http://www.eionet.europa.eu/gemet/concept/7407	
http://aims.fao.org/aos/agrovoc/c_6779	Sand	http://www.w3.org/2004/02/skos/mapping#exactMatch	sand	http://www.eionet.europa.eu/gemet/concept/7413	
http://aims.fao.org/aos/agrovoc/c_6827	Sawdust	http://www.w3.org/2004/02/skos/mapping#exactMatch	sawdust	http://www.eionet.europa.eu/gemet/concept/7458	
http://aims.fao.org/aos/agrovoc/c_6903	Sea water	http://www.w3.org/2004/02/skos/mapping#exactMatch	sea water	http://www.eionet.europa.eu/gemet/concept/7535	
http://aims.fao.org/aos/agrovoc/c_6911	seasons	http://www.w3.org/2004/02/skos/mapping#exactMatch	season	http://www.eionet.europa.eu/gemet/concept/7529	
http://aims.fao.org/aos/agrovoc/c_6921	Secondary sector	http://www.w3.org/2004/02/skos/mapping#exactMatch	secondary sector	http://www.eionet.europa.eu/gemet/concept/7548	
http://aims.fao.org/aos/agrovoc/c_6953	Selenium	http://www.w3.org/2004/02/skos/mapping#exactMatch	selenium	http://www.eionet.europa.eu/gemet/concept/7590	
http://aims.fao.org/aos/agrovoc/c_6989	Services	http://www.w3.org/2004/02/skos/mapping#exactMatch	services	http://www.eionet.europa.eu/gemet/concept/7621
http://aims.fao.org/aos/agrovoc/c_7007	Sewage	http://www.w3.org/2004/02/skos/mapping#exactMatch	sewage	http://www.eionet.europa.eu/gemet/concept/7628
http://aims.fao.org/aos/agrovoc/c_7008	Sewage sludge	http://www.w3.org/2004/02/skos/mapping#exactMatch	sewage sludge	http://www.eionet.europa.eu/gemet/concept/7632
http://aims.fao.org/aos/agrovoc/c_7033	Shellfish	http://www.w3.org/2004/02/skos/mapping#exactMatch	shellfish	http://www.eionet.europa.eu/gemet/concept/7646
http://aims.fao.org/aos/agrovoc/c_7038	Shifting cultivation	http://www.w3.org/2004/02/skos/mapping#exactMatch	shifting cultivation	http://www.eionet.europa.eu/gemet/concept/7652
http://aims.fao.org/aos/agrovoc/c_7039	Shipbuilding	http://www.w3.org/2004/02/skos/mapping#exactMatch	shipbuilding	http://www.eionet.europa.eu/gemet/concept/7655
http://aims.fao.org/aos/agrovoc/c_7058	Sieving	http://www.w3.org/2004/02/skos/mapping#exactMatch	sieving	http://www.eionet.europa.eu/gemet/concept/7690
http://aims.fao.org/aos/agrovoc/c_7061	Silicon	http://www.w3.org/2004/02/skos/mapping#exactMatch	silicon	http://www.eionet.europa.eu/gemet/concept/7694
http://aims.fao.org/aos/agrovoc/c_7068	Silver	http://www.w3.org/2004/02/skos/mapping#exactMatch	silver	http://www.eionet.europa.eu/gemet/concept/7699
http://aims.fao.org/aos/agrovoc/c_7097	Skin	http://www.w3.org/2004/02/skos/mapping#exactMatch	skin	http://www.eionet.europa.eu/gemet/concept/7716
http://aims.fao.org/aos/agrovoc/c_7108	Sleep	http://www.w3.org/2004/02/skos/mapping#exactMatch	sleep	http://www.eionet.europa.eu/gemet/concept/7729
http://aims.fao.org/aos/agrovoc/c_7124	Snow	http://www.w3.org/2004/02/skos/mapping#exactMatch	snow	http://www.eionet.europa.eu/gemet/concept/7769
http://aims.fao.org/aos/agrovoc/c_7127	Soaking	http://www.w3.org/2004/02/skos/mapping#exactMatch	soaking	http://www.eionet.europa.eu/gemet/concept/7774
http://aims.fao.org/aos/agrovoc/c_7129	social behaviour	http://www.w3.org/2004/02/skos/mapping#exactMatch	social behaviour	http://www.eionet.europa.eu/gemet/concept/7781
http://aims.fao.org/aos/agrovoc/c_7133	Social security	http://www.w3.org/2004/02/skos/mapping#exactMatch	social security	http://www.eionet.europa.eu/gemet/concept/7815
http://aims.fao.org/aos/agrovoc/c_7134	Social services	http://www.w3.org/2004/02/skos/mapping#exactMatch	social service	http://www.eionet.europa.eu/gemet/concept/7816
http://aims.fao.org/aos/agrovoc/c_7135	social structure	http://www.w3.org/2004/02/skos/mapping#exactMatch	social structure	http://www.eionet.europa.eu/gemet/concept/7817
http://aims.fao.org/aos/agrovoc/c_7137	social welfare	http://www.w3.org/2004/02/skos/mapping#exactMatch	social welfare	http://www.eionet.europa.eu/gemet/concept/7822
http://aims.fao.org/aos/agrovoc/c_7142	Sociology	http://www.w3.org/2004/02/skos/mapping#exactMatch	sociology	http://www.eionet.europa.eu/gemet/concept/7831
http://aims.fao.org/aos/agrovoc/c_7156	Soil	http://www.w3.org/2004/02/skos/mapping#exactMatch	soil	http://www.eionet.europa.eu/gemet/concept/7843
http://aims.fao.org/aos/agrovoc/c_7158	soil air	http://www.w3.org/2004/02/skos/mapping#exactMatch	soil air	http://www.eionet.europa.eu/gemet/concept/7845
http://aims.fao.org/aos/agrovoc/c_7160	Soil biology	http://www.w3.org/2004/02/skos/mapping#exactMatch	soil biology	http://www.eionet.europa.eu/gemet/concept/7847
http://aims.fao.org/aos/agrovoc/c_7161	soil chemistry	http://www.w3.org/2004/02/skos/mapping#exactMatch	soil chemistry	http://www.eionet.europa.eu/gemet/concept/7849
http://aims.fao.org/aos/agrovoc/c_7163	soil compaction	http://www.w3.org/2004/02/skos/mapping#exactMatch	soil compaction	http://www.eionet.europa.eu/gemet/concept/7850
http://aims.fao.org/aos/agrovoc/c_7165	Soil conservation	http://www.w3.org/2004/02/skos/mapping#exactMatch	soil conservation	http://www.eionet.europa.eu/gemet/concept/7852
http://aims.fao.org/aos/agrovoc/c_7168	Soil degradation	http://www.w3.org/2004/02/skos/mapping#exactMatch	soil degradation	http://www.eionet.europa.eu/gemet/concept/7857
http://aims.fao.org/aos/agrovoc/c_7170	soil fertility	http://www.w3.org/2004/02/skos/mapping#exactMatch	soil fertility	http://www.eionet.europa.eu/gemet/concept/7860
http://aims.fao.org/aos/agrovoc/c_7177	soil mechanics	http://www.w3.org/2004/02/skos/mapping#exactMatch	soil mechanics	http://www.eionet.europa.eu/gemet/concept/7871
http://aims.fao.org/aos/agrovoc/c_7183	Soil pollution	http://www.w3.org/2004/02/skos/mapping#exactMatch	soil pollution	http://www.eionet.europa.eu/gemet/concept/7880
http://aims.fao.org/aos/agrovoc/c_7187	Soil resources	http://www.w3.org/2004/02/skos/mapping#exactMatch	soil resource	http://www.eionet.europa.eu/gemet/concept/7886
http://aims.fao.org/aos/agrovoc/c_7188	Soil sciences	http://www.w3.org/2004/02/skos/mapping#exactMatch	soil science	http://www.eionet.europa.eu/gemet/concept/7890
http://aims.fao.org/aos/agrovoc/c_7196	Soil structure	http://www.w3.org/2004/02/skos/mapping#exactMatch	soil structure	http://www.eionet.europa.eu/gemet/concept/7895
http://aims.fao.org/aos/agrovoc/c_7198	Soil analysis	http://www.w3.org/2004/02/skos/mapping#exactMatch	soil analysis	http://www.eionet.europa.eu/gemet/concept/7846
http://aims.fao.org/aos/agrovoc/c_7199	Soil texture	http://www.w3.org/2004/02/skos/mapping#exactMatch	soil texture	http://www.eionet.europa.eu/gemet/concept/7898
http://aims.fao.org/aos/agrovoc/c_7204	soil types	http://www.w3.org/2004/02/skos/mapping#exactMatch	soil type	http://www.eionet.europa.eu/gemet/concept/7899
http://aims.fao.org/aos/agrovoc/c_7205	Soil water	http://www.w3.org/2004/02/skos/mapping#exactMatch	soil water	http://www.eionet.europa.eu/gemet/concept/7902
http://aims.fao.org/aos/agrovoc/c_7222	Solar energy	http://www.w3.org/2004/02/skos/mapping#exactMatch	solar energy	http://www.eionet.europa.eu/gemet/concept/7906
http://aims.fao.org/aos/agrovoc/c_7228	Solid wastes	http://www.w3.org/2004/02/skos/mapping#exactMatch	solid waste	http://www.eionet.europa.eu/gemet/concept/7920
http://aims.fao.org/aos/agrovoc/c_7233	Solubility	http://www.w3.org/2004/02/skos/mapping#exactMatch	solubility	http://www.eionet.europa.eu/gemet/concept/7923
http://aims.fao.org/aos/agrovoc/c_7236	solvents	http://www.w3.org/2004/02/skos/mapping#exactMatch	solvent	http://www.eionet.europa.eu/gemet/concept/7925
http://aims.fao.org/aos/agrovoc/c_7250	Sorption	http://www.w3.org/2004/02/skos/mapping#exactMatch	sorption	http://www.eionet.europa.eu/gemet/concept/7930
http://aims.fao.org/aos/agrovoc/c_7251	Sound	http://www.w3.org/2004/02/skos/mapping#exactMatch	sound	http://www.eionet.europa.eu/gemet/concept/7933
http://aims.fao.org/aos/agrovoc/c_7253	South America	http://www.w3.org/2004/02/skos/mapping#exactMatch	South America	http://www.eionet.europa.eu/gemet/concept/7947
http://aims.fao.org/aos/agrovoc/c_7265	Southern Africa	http://www.w3.org/2004/02/skos/mapping#exactMatch	Southern Africa	http://www.eionet.europa.eu/gemet/concept/7950
http://aims.fao.org/aos/agrovoc/c_7277	spawning grounds	http://www.w3.org/2004/02/skos/mapping#exactMatch	spawning ground	http://www.eionet.europa.eu/gemet/concept/10521
http://aims.fao.org/aos/agrovoc/c_7280	Species	http://www.w3.org/2004/02/skos/mapping#exactMatch	species	http://www.eionet.europa.eu/gemet/concept/7982
http://aims.fao.org/aos/agrovoc/c_7328	Sport	http://www.w3.org/2004/02/skos/mapping#exactMatch	sport	http://www.eionet.europa.eu/gemet/concept/8008
http://aims.fao.org/aos/agrovoc/c_7369	Starch	http://www.w3.org/2004/02/skos/mapping#exactMatch	starch	http://www.eionet.europa.eu/gemet/concept/8057
http://aims.fao.org/aos/agrovoc/c_7384	Steel	http://www.w3.org/2004/02/skos/mapping#exactMatch	steel	http://www.eionet.europa.eu/gemet/concept/8088
http://aims.fao.org/aos/agrovoc/c_7407	steroids	http://www.w3.org/2004/02/skos/mapping#exactMatch	steroid	http://www.eionet.europa.eu/gemet/concept/8096
http://aims.fao.org/aos/agrovoc/c_7424	stones	http://www.w3.org/2004/02/skos/mapping#exactMatch	stone	http://www.eionet.europa.eu/gemet/concept/8104
http://aims.fao.org/aos/agrovoc/c_7438	Stratification	http://www.w3.org/2004/02/skos/mapping#exactMatch	stratification	http://www.eionet.europa.eu/gemet/concept/8125
http://aims.fao.org/aos/agrovoc/c_7452	Stress	http://www.w3.org/2004/02/skos/mapping#exactMatch	stress	http://www.eionet.europa.eu/gemet/concept/8141
http://aims.fao.org/aos/agrovoc/c_7462	Strontium	http://www.w3.org/2004/02/skos/mapping#exactMatch	strontium	http://www.eionet.europa.eu/gemet/concept/8144
http://aims.fao.org/aos/agrovoc/c_7486	Subsoil	http://www.w3.org/2004/02/skos/mapping#exactMatch	subsoil	http://www.eionet.europa.eu/gemet/concept/8167
http://aims.fao.org/aos/agrovoc/c_7504	Sugar industry	http://www.w3.org/2004/02/skos/mapping#exactMatch	sugar industry	http://www.eionet.europa.eu/gemet/concept/8188
http://aims.fao.org/aos/agrovoc/c_14679	Sulphur	http://www.w3.org/2004/02/skos/mapping#exactMatch	sulphur	http://www.eionet.europa.eu/gemet/concept/8198
http://aims.fao.org/aos/agrovoc/c_7515	Sulphur dioxide	http://www.w3.org/2004/02/skos/mapping#exactMatch	sulphur dioxide	http://www.eionet.europa.eu/gemet/concept/8202
http://aims.fao.org/aos/agrovoc/c_7517	Sulphuric acid	http://www.w3.org/2004/02/skos/mapping#exactMatch	sulphuric acid	http://www.eionet.europa.eu/gemet/concept/8203
